UPC1 16 077 18105.00 21282776.5550 21282776.0573 21282777.1050 21282776.9625 20913393.5046 2.68850 1.67372 62.011 177.083
UPC1 24 077 18105.00 23718291.6380 23718291.4535 23718294.1820 23718294.2704 23445928.3587 5.76669 2.98460 24.191 52.152
UPC1 21 077 18105.00 22986849.1300 22986848.8280 22986849.2760 22986849.3784 22618918.6415 4.19901 2.40786 34.356 53.458
UPC1 22 077 18105.00 22052360.0760 22052359.9635 22052359.2460 22052359.0431 21751588.1256 3.35800 2.02144 44.949 131.226
UPC1 6 077 18105.00 20787905.5160 20787905.3528 20787906.3710 20787906.8135 20640000.5352 2.52651 1.58440 70.018 -33.035
UPC1 18 077 18105.00 22516962.9430 22516963.1211 22516963.8540 22516963.3458 22180001.4136 3.55097 2.11509 41.907 79.060
UPC1 3 077 18105.00 20791543.1050 20791542.9156 20791544.7560 20791544.2018 20596593.0216 2.76760 1.71661 59.064 -50.491
UPC1 19 077 18110.00 22830928.4450 22830928.2458 22830928.5520 22830927.7655 22471763.8123 4.33313 2.46432 33.145 -67.185
UPC1 7 077 18110.00 24740217.1050 24740218.1143 24740218.0220 24740218.0016 24388147.5553 10.57098 3.93675 12.731 -47.791
UPC1 16 077 18110.00 21283318.4540 21283317.8158 21283318.7790 21283318.7211 20915135.1400 2.68955 1.67429 61.969 177.073
UPC1 24 077 18110.00 23720105.3040 23720105.1356 23720107.9820 23720107.9525 23448941.9235 5.77382 2.98683 24.159 52.161
UPC1 21 077 18110.00 22987995.7270 22987995.4437 22987995.7040 22987995.9940 22621265.1340 4.20256 2.40937 34.323 53.465
UPC1 22 077 18110.00 22049394.1220 22049394.0437 22049393.3720 22049393.1237 21749822.0978 3.35633 2.02062 44.978 131.185
UPC1 6 077 18110.00 20785919.2900 20785919.1618 20785920.2660 20785920.6230 20639214.2135 2.52606 1.58415 70.047 -32.963
UPC1 18 077 18110.00 22515993.6800 22515993.7952 22515994.5090 22515994.0195 22180231.9735 3.55120 2.11520 41.904 79.011
UPC1 3 077 18110.00 20788902.3330 20788902.1219 20788903.7970 20788903.4090 20595152.1056 2.76660 1.71607 59.098 -50.458
